ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD,lon,lat,main_culture2,NEW_treatment_type2,diff_species,diff_species_class,Grouped_Design,History_reclass,depth_group,treatment_soc_sd_T_ha_imputed,control_soc_sd_T_ha_imputed,seq_rate,seq_rate_sd,seq_rate_vi
659,78,659,2020,"Solis R., Vallejos-Torres G., Arévalo L., Marín-Díaz J., Ñique-Alvarez M., Engedal T., Bruun T.B.",English,Article,10.1017/S002185962000074X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094979604&doi=10.1017%2fS002185962000074X&partnerID=40&md5=752e0467bdc3e4a5396892691e9a874e,SOC data and biomass data is the carbon stock in the soil for soc and in the trees and the coffee plants for the biomass data.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Other,"Cocoa, Coffee",NA,"Coffea arabica,Cedrela odorata,Theobroma cacao,Vitex cimosa,Mangifera indica,Aniba amazonica,Ceiba pentandra,Inga edulis,Guarea guidonia,Ficus insipida,Terminalia oblonga,Swietenia macrophylla,Brosimum alicastrum,Persea americana,Apuleia leiocarpa,Sickingia williamsii,Schizolobium amazonicum,Acrocarpus fraxinifolius,Erythrina sp,Inga ruiziana,Colubrina glandulosa,Syzygium jambos",22,22,0,5,"633,3333333",NO,NA,NA,Peru,NA,NA,-6.4,-76.7,845,1800,25,NA,Ferralsols,0,10,10,126,0,126,0,CI,12.6820185614849,Secondary Forest,forest,forest,3,3,Fig 4,NA,t C ha-1,Done,"45,41","6,49","6,49",45.41,6.49,"54,65","4,03","4,03",54.65,4.03,NA,NA,YES,"0,1854032231","0,008622411218",YES,"1,088146969",NA,NA,NA,NA,NA,1713,Tropical Moist,5,10,TRUE,"(0,5]",-76.7,-6.4,Cocoa/Coffee,Other,21,C+2+,Control-Impact Designs,Forest,"[0,15)",FALSE,FALSE,0.7285906384068656,0.6023833757224487,0.3628657313467728
660,78,660,2020,"Solis R., Vallejos-Torres G., Arévalo L., Marín-Díaz J., Ñique-Alvarez M., Engedal T., Bruun T.B.",English,Article,10.1017/S002185962000074X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094979604&doi=10.1017%2fS002185962000074X&partnerID=40&md5=752e0467bdc3e4a5396892691e9a874e,SOC data and biomass data is the carbon stock in the soil for soc and in the trees and the coffee plants for the biomass data.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Other,"Cocoa, Coffee",NA,"Coffea arabica,Cedrela odorata,Theobroma cacao,Vitex cimosa,Mangifera indica,Aniba amazonica,Ceiba pentandra,Inga edulis,Guarea guidonia,Ficus insipida,Terminalia oblonga,Swietenia macrophylla,Brosimum alicastrum,Persea americana,Apuleia leiocarpa,Sickingia williamsii,Schizolobium amazonicum,Acrocarpus fraxinifolius,Erythrina sp,Inga ruiziana,Colubrina glandulosa,Syzygium jambos",22,22,0,5,"633,3333333",NO,NA,NA,Peru,NA,NA,-6.4,-76.7,845,1800,25,NA,Ferralsols,10,30,20,126,0,126,0,CI,12.6820185614849,Secondary Forest,forest,forest,3,3,Fig 4,NA,t C ha-1,Done,"32,06","7,54","7,54",32.06,7.54,"40,15","9,69","9,69",40.15,9.69,NA,NA,YES,"0,2251088319","0,0378562121",YES,"0,9521285988",NA,NA,NA,NA,NA,1713,Tropical Moist,20,20,FALSE,"(15,25]",-76.7,-6.4,Cocoa/Coffee,Other,21,C+2+,Control-Impact Designs,Forest,"[15,30)",FALSE,FALSE,0.6379110676094738,0.9681373225157269,0.9372898752479206
661,78,661,2020,"Solis R., Vallejos-Torres G., Arévalo L., Marín-Díaz J., Ñique-Alvarez M., Engedal T., Bruun T.B.",English,Article,10.1017/S002185962000074X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094979604&doi=10.1017%2fS002185962000074X&partnerID=40&md5=752e0467bdc3e4a5396892691e9a874e,SOC data and biomass data is the carbon stock in the soil for soc and in the trees and the coffee plants for the biomass data.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Other,"Cocoa, Coffee",NA,"Coffea arabica,Cedrela odorata,Theobroma cacao,Vitex cimosa,Mangifera indica,Aniba amazonica,Ceiba pentandra,Inga edulis,Guarea guidonia,Ficus insipida,Terminalia oblonga,Swietenia macrophylla,Brosimum alicastrum,Persea americana,Apuleia leiocarpa,Sickingia williamsii,Schizolobium amazonicum,Acrocarpus fraxinifolius,Erythrina sp,Inga ruiziana,Colubrina glandulosa,Syzygium jambos",22,22,0,5,"633,3333333",NO,NA,NA,Peru,NA,NA,-6.4,-76.7,845,1800,25,NA,Ferralsols,30,60,30,126,0,126,0,CI,12.6820185614849,Secondary Forest,forest,forest,3,3,Fig 4,NA,t C ha-1,Done,"31,43","7,19","7,19",31.43,7.19,"32,37","7,54","7,54",32.37,7.54,NA,NA,YES,"0,0296562094","0,03553111427",YES,"0,1112877576",NA,NA,NA,NA,NA,1713,Tropical Moist,45,30,FALSE,"(25,50]",-76.7,-6.4,Cocoa/Coffee,Other,21,C+2+,Control-Impact Designs,Forest,"[45,55)",FALSE,FALSE,0.07412069265178049,0.8215271645567543,0.6749068821046605
714,91,713,2020,"Contreras-Santos, J. L.; Martinez-Atencia, J.; Cadena-Torres, J.; Falla-Guzman, C. K.",Spanish,Article,NA,http://dx.doi.org/10.15517/rac.v44i1.39999 ,"The age of the SAF isn't mentionned, but it was established in 1998, and the study was sent to be published around 2018. We assume the SAF system is approxymately 20 years old. Here we compare the SAFs to the control (non SAF)",LMP,Grassland,Full sun,NA,Panicum maximum,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Panicum maximum,Leucaena leucocephala,Crescentia cujete",3,2,1,1,NA,NA,NA,NA,Colombia,8°51'N,75°47'W,8.85,-75.783333,15,1200,28,NA,Cambisols,0,20,20,138,128,114,128,RCBD,20,NA,grassland,grassland,3,3,Figure 3,NA,t C ha-1,Done,"38,44","5,18","5,18",38.44,5.18,"65,56","4,98","4,98",65.56,4.98,NA,NA,YES,"0,533683762","0,007975228352",YES,"1,355555556",NA,NA,NA,277,94,1736,Tropical Moist,10,20,TRUE,"(5,10]",-75.783333,8.85,Pasture,SilvoPasture,2,C+2+,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,1.3560000000000003,0.3592798352259698,0.129082
715,91,714,2020,"Contreras-Santos, J. L.; Martinez-Atencia, J.; Cadena-Torres, J.; Falla-Guzman, C. K.",Spanish,Article,NA,http://dx.doi.org/10.15517/rac.v44i1.39999 ,"The age of the SAF isn't mentionned, but it was established in 1998, and the study was sent to be published around 2018. We assume the SAF system is approxymately 20 years old. Here we compare the SAFs to the control (non SAF)",LMP,Grassland,Full sun,NA,Panicum maximum,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Panicum maximum,Guazuma ulmifolia,Cassia fistula,Albizia saman",4,3,1,2,NA,NA,NA,NA,Colombia,8°51'N,75°47'W,8.85,-75.783333,15,1200,28,NA,Cambisols,0,20,20,138,128,123,128,RCBD,20,NA,grassland,grassland,3,3,Figure 3,NA,t C ha-1,Done,"38,44","5,18","5,18",38.44,5.18,"60,89","4,98","4,98",60.89,4.98,NA,NA,YES,"0,459836512","0,008281388643",YES,"1,122222223",NA,NA,NA,277,94,1736,Tropical Moist,10,20,TRUE,"(5,10]",-75.783333,8.85,Pasture,SilvoPasture,3,C+2+,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,1.1225,0.3592798352259698,0.129082
716,91,715,2020,"Contreras-Santos, J. L.; Martinez-Atencia, J.; Cadena-Torres, J.; Falla-Guzman, C. K.",Spanish,Article,NA,http://dx.doi.org/10.15517/rac.v44i1.39999 ,"The age of the SAF isn't mentionned, but it was established in 1998, and the study was sent to be published around 2018. We assume the SAF system is approxymately 20 years old. Here we compare the SAFs to the control (non SAF)",LMP,Grassland,Full sun,NA,Panicum maximum,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Panicum maximum,Leucaena leucocephala,Crescentia cujete,Guazuma ulmifolia,Cassia fistula,Albizia saman",6,5,1,3,NA,NA,NA,NA,Colombia,8°51'N,75°47'W,8.85,-75.783333,15,1200,28,NA,Cambisols,0,20,20,138,128,1215,128,RCBD,20,NA,grassland,grassland,3,3,Figure 3,NA,t C ha-1,Done,"38,44","5,18","5,18",38.44,5.18,"62,22","5,17","5,17",62.22,5.17,NA,NA,YES,"0,4814980088","0,008352888617",YES,"1,188888889",NA,NA,NA,277,94,1736,Tropical Moist,10,20,TRUE,"(5,10]",-75.783333,8.85,Pasture,SilvoPasture,5,C+2+,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,1.189,0.3659279300627379,0.13390324999999997
717,91,716,2020,"Contreras-Santos, J. L.; Martinez-Atencia, J.; Cadena-Torres, J.; Falla-Guzman, C. K.",Spanish,Article,NA,http://dx.doi.org/10.15517/rac.v44i1.39999 ,"The age of the SAF isn't mentionned, but it was established in 1998, and the study was sent to be published around 2018. We assume the SAF system is approxymately 20 years old. Here we compare the SAFs to the control (non SAF)",LMP,Grassland,Full sun,NA,Panicum maximum,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Panicum maximum,Leucaena leucocephala,Crescentia cujete,Guazuma ulmifolia,Cassia fistula,Albizia saman,Pachira quinata,Swietenia macrophylla",8,7,1,3,NA,NA,NA,NA,Colombia,8°51'N,75°47'W,8.85,-75.783333,15,1200,28,NA,Cambisols,0,20,20,138,128,123,128,RCBD,20,NA,grassland,grassland,3,3,Figure 3,NA,t C ha-1,Done,"38,44","5,18","5,18",38.44,5.18,"63,22","5,17","5,17",63.22,5.17,NA,NA,YES,"0,4974416591","0,008280664754",YES,"1,238888889",NA,NA,NA,277,94,1736,Tropical Moist,10,20,TRUE,"(5,10]",-75.783333,8.85,Pasture,SilvoPasture,7,C+2+,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,1.239,0.3659279300627379,0.13390324999999997
725,99,724,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken under the canopy of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Guazuma ulmifolia",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Vertisols,0,20,20,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 2,NA,g C m-2,Done,"4 163,57","396,00","396,00",41.64,3.96,"4 748,45","413,00","413,00",47.48,4.13,NA,NA,YES,"0,1314458861",#VALUE!,YES,"0,116976456",NA,NA,NA,267,101,1941,Tropical Moist,10,20,TRUE,"(5,10]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.08342857142857138,0.08173938176064366,0.0066813265306122456
726,99,725,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken under the canopy of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Guazuma ulmifolia",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Vertisols,0,40,40,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 3,NA,g C m-2,Done,"3 118,33","613,00","613,00",31.18,6.13,"2 744,78","503,00","503,00",27.45,5.03,NA,NA,YES,"-0,1275966571",#VALUE!,YES,"-0,0747099768",NA,NA,NA,267,101,1941,Tropical Moist,20,40,TRUE,"(15,25]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.05328571428571429,0.11327931886109069,0.012832204081632657
727,99,726,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken in the leaf litter cone of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Guazuma ulmifolia",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Vertisols,0,20,20,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 2,NA,g C m-2,Done,"4 163,57","396,00","396,00",41.64,3.96,"5 571,25","810,00","810,00",55.71,8.1,NA,NA,YES,"0,2912471387",#VALUE!,YES,"0,2815365552",NA,NA,NA,267,101,1941,Tropical Moist,10,20,TRUE,"(5,10]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.201,0.1288026492312157,0.016590122448979592
728,99,727,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken in the leaf litter cone of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Guazuma ulmifolia",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Vertisols,0,40,40,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 3,NA,g C m-2,Done,"3 118,33","613,00","613,00",31.18,6.13,"3 516,24","802,00","802,00",35.16,8.02,NA,NA,YES,"0,1200951754",#VALUE!,YES,"0,0795823666",NA,NA,NA,267,101,1941,Tropical Moist,20,40,TRUE,"(15,25]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,0.056857142857142814,0.14420598928941467,0.02079536734693878
729,99,728,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken under the canopy of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Crescentia alata",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Luvisols,0,20,20,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 2,NA,g C m-2,Done,"4 441,14","431,00","431,00",44.41,4.31,"6 929,37","689,00","689,00",69.29,6.89,NA,NA,YES,"0,4448575098",#VALUE!,YES,"0,497645601",NA,NA,NA,267,101,1941,Tropical Moist,10,20,TRUE,"(5,10]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.3554285714285716,0.11610006240220509,0.013479224489795917
730,99,729,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken under the canopy of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Crescentia alata",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Luvisols,0,40,40,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 3,NA,g C m-2,Done,"4 604,41","157,00","157,00",46.04,1.57,"5 676,33","393,00","393,00",56.76,3.93,NA,NA,YES,"0,2092914385",#VALUE!,YES,"0,2143851508",NA,NA,NA,267,101,1941,Tropical Moist,20,40,TRUE,"(15,25]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,0.15314285714285714,0.06045710234943282,0.0036550612244897955
731,99,730,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken in the leaf litter cone of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Crescentia alata",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Luvisols,0,20,20,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 2,NA,g C m-2,Done,"4 441,14","431,00","431,00",44.41,4.31,"6 294,92","698,00","698,00",62.95,6.98,NA,NA,YES,"0,3488317665",#VALUE!,YES,"0,370755886",NA,NA,NA,267,101,1941,Tropical Moist,10,20,TRUE,"(5,10]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.26485714285714296,0.1171920628363403,0.013733979591836734
732,99,731,2018,"Hoosbeek, M, R,; Remme, R, P,; Rusch, G, M,",English,Article,NA,https://link.springer.com/article/10.1007/s10457-016-0049-2,The SOC data here is taken in the leaf litter cone of the tree,LMP,Grassland,Full sun,NA,Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Crescentia alata",4,1,3,0,NA,NA,NA,NA,Nicaragua,11°33'N,85°59'W,11.55,-85.9833333333333,170,1400,27,NA,Luvisols,0,40,40,118,98,118,98,CI,70,NA,unknown,unknown,2,2,Figure 3,NA,g C m-2,Done,"4 604,41","157,00","157,00",46.04,1.57,"5 481,44","330,00","330,00",54.81,3.3,NA,NA,YES,"0,1743533871",#VALUE!,YES,"0,1754060324",NA,NA,NA,267,101,1941,Tropical Moist,20,40,TRUE,"(15,25]",-85.9833333333333,11.55,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,0.12528571428571433,0.052206223727812064,0.0027254897959183674
734,102,733,2017,"Mejias, S, L,; Crespo, G,; Torres, V,",English,Article,NA,http://scielo.sld.cu/scielo.php?script=sci_abstract&pid=S2079-34802017000200012&lng=es&nrm=iso&tlng=en,"Here we have no information about the unit, so the soc data is the (treatment/control)*100",LMP,Grassland,Full sun,NA,"Stylosanthes spp,Desmodium spp,Pueraria phaseoloides,Macroptilium atropurpureum,Neonotonia wightii,Cynodon sp",6,0,7,5,Grassland,SilvoPasture,Pasture,NA,"Megathyrsus maximus,Leucaena leucocephala",2,1,1,1,NA,NA,NA,NA,Cuba,22°53'N,82°00'W,22.8833333333333,-82,113,1473,24.6,NA,Luvisols,0,45,45,124,80,124,80,BACI,13,6 to 9 years grazing before the study,grassland,grassland,2,2,Figure 2,Extractool,t C ha-1,Done,"63,14",NA,NA,63.14,13.627881616377122,"64,15",NA,NA,64.15,11.138184245084148,1.291066282,"0,181556196",YES,"0,01584819224",#VALUE!,NO,NA,NA,NA,-1.109510086,241,105,1750,Tropical Moist,22.5,45,TRUE,"(15,25]",-82,22.8833333333333,Pasture,SilvoPasture,-4,A:<0/+1,Before-After Designs,Grassland,"[15,30)",TRUE,TRUE,-1.109510086,1.3538861568116045,1.8330077256060966
736,102,735,2017,"Mejias, S, L,; Crespo, G,; Torres, V,",English,Article,NA,http://scielo.sld.cu/scielo.php?script=sci_abstract&pid=S2079-34802017000200012&lng=es&nrm=iso&tlng=en,"Here we have no information about the unit, so the soc data is the (treatment/control)*100",LMP,Grassland,Full sun,NA,"Stylosanthes spp,Desmodium spp,Pueraria phaseoloides,Macroptilium atropurpureum,Neonotonia wightii,Cynodon sp",6,0,7,5,Grassland,SilvoPasture,Pasture,NA,"Megathyrsus maximus,Leucaena leucocephala",2,1,1,1,NA,NA,NA,NA,Cuba,22°53'N,82°00'W,22.8833333333333,-82,113,1473,24.6,NA,Cambisols,0,15,15,124,80,124,80,BACI,13,6 to 9 years grazing before the study,grassland,grassland,2,2,Figure 2,Extractool,t C ha-1,Done,"24,41",NA,NA,24.41,5.2685554364232745,"25,42",NA,NA,25.42,4.413603172409027,0.5648414986,"0,2219020173",YES,"0,04049136135",#VALUE!,NO,NA,NA,NA,-0.34293948129999996,241,105,1750,Tropical Moist,7.5,15,TRUE,"(5,10]",-82,22.8833333333333,Pasture,SilvoPasture,-4,A:<0/+1,Before-After Designs,Grassland,"[0,15)",TRUE,TRUE,-0.34293948129999996,0.528689175863785,0.27951224467552827
761,113,760,2007,"Miranda, T,; Machado, R,; Machado, H,; Duquesne, P,",Spanish,Article,NA,https://www.researchgate.net/publication/303987082_Carbon_sequestered_in_Cuban_livestock_production_ecosystems_and_its_economic_assessment_Case_study,"No information about the Pasture or the trees, The SOC and biomass data are carbon storage,",LMP,Grassland,Full sun,NA,Natural Pasture,3,0,3,0,Grassland,SilvoPasture,Pasture,NA,"Pasture,Trees",4,1,3,0,2500,NA,NA,NA,Cuba,22°57' N,80°55'W,22.95,-80.9166666666667,26,1458,25.2,NA,Acrisols,0,20,20,230,74,230,74,CI,11,NA,NA,NA,2,2,Table 3,sd to be estimated,t C ha-1,Done,"19,50",NA,NA,19.5,7.421518813512771,"24,00",NA,NA,24,9.351095446516435,NA,NA,YES,"0,2076393648",#VALUE!,YES,"0,4090909091",NA,NA,NA,251,111,1808,Tropical Moist,10,20,TRUE,"(5,10]",-80.9166666666667,22.95,Pasture,SilvoPasture,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",TRUE,TRUE,0.4090909090909091,1.0852958904501437,1.1778671698279704
762,114,761,2006,"Giraldo, L, A,; Zapata, M,; Montoya, E,",Spanish,Article,NA,https://www.redalyc.org/articulo.oa?id=269121676005,"No information about the age of the silvoPasture, but it was established in 1997, and the study was published in 2006, For the SOC data, we have error bars on the graph, but no information on it (SE or SD or Confidence interval), For the biomass, we have the data for the Pasture in carbon content (t C ha-1), and for the aboveground biomass it is in t ha-1, but not the conversion in carbon, We did the conversion,",LMP,Grassland,Full sun,NA,Brachiaria dictyoneura,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria dictyoneura,Acacia mangium",2,1,1,0,169,NA,NA,different stocking rate,Colombia,7°58'N,75°10'W,7.96666666666667,-75.1666666666667,49,2402,27,NA,Acrisols,0,5,5,112,57,112,57,RCBD,6,NA,unknown,unknown,3,3,Figure 3,NA,t C ha-1,Done,"20,47","0,94","0,94",20.47,0.94,"16,73","0,45","0,45",16.73,0.45,NA,NA,YES,"-0,2015529185","0,0009440370356",YES,"-0,6227436817",NA,NA,NA,279,101,1667,Tropical Wet,2.5,5,TRUE,"(0,5]",-75.1666666666667,7.96666666666667,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,-0.6233333333333331,0.17369353598923723,0.03016944444444445
763,114,762,2006,"Giraldo, L, A,; Zapata, M,; Montoya, E,",Spanish,Article,NA,https://www.redalyc.org/articulo.oa?id=269121676005,"No information about the age of the silvoPasture, but it was established in 1997, and the study was published in 2006, For the SOC data, we have error bars on the graph, but no information on it (SE or SD or Confidence interval), For the biomass, we have the data for the Pasture in carbon content (t C ha-1), and for the aboveground biomass it is in t ha-1, but not the conversion in carbon, We did the conversion,",LMP,Grassland,Full sun,NA,Brachiaria dictyoneura,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria dictyoneura,Acacia mangium",2,1,1,0,169,NA,NA,different stocking rate,Colombia,7°58'N,75°10'W,7.96666666666667,-75.1666666666667,49,2402,27,NA,Acrisols,5,15,10,112,57,112,57,RCBD,6,NA,unknown,unknown,3,3,Figure 3,NA,t C ha-1,Done,"23,61","1,44","1,44",23.61,1.44,"19,22","0,95","0,95",19.22,0.95,NA,NA,YES,"-0,205524454","0,002054001256",YES,"-0,7310469317",NA,NA,NA,279,101,1667,Tropical Wet,10,10,FALSE,"(5,10]",-75.1666666666667,7.96666666666667,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,-0.7316666666666668,0.28752294594422273,0.08266944444444442
764,114,763,2006,"Giraldo, L, A,; Zapata, M,; Montoya, E,",Spanish,Article,NA,https://www.redalyc.org/articulo.oa?id=269121676005,"No information about the age of the silvoPasture, but it was established in 1997, and the study was published in 2006, For the SOC data, we have error bars on the graph, but no information on it (SE or SD or Confidence interval), For the biomass, we have the data for the Pasture in carbon content (t C ha-1), and for the aboveground biomass it is in t ha-1, but not the conversion in carbon, We did the conversion,",LMP,Grassland,Full sun,NA,Brachiaria dictyoneura,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria dictyoneura,Acacia mangium",2,1,1,0,169,NA,NA,different stocking rate,Colombia,7°58'N,75°10'W,7.96666666666667,-75.1666666666667,49,2402,27,NA,Acrisols,15,20,5,112,57,112,57,RCBD,6,NA,unknown,unknown,3,3,Figure 3,NA,t C ha-1,Done,"22,42","0,65","0,65",22.42,0.65,"14,84","14,56","0,37",14.84,0.37,NA,NA,YES,"-0,412737867","0,00049024879",YES,"-1,263537905",NA,NA,NA,279,101,1667,Tropical Wet,17.5,5,FALSE,"(15,25]",-75.1666666666667,7.96666666666667,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-1.2633333333333336,0.12465507967543436,0.015538888888888889
765,114,764,2006,"Giraldo, L, A,; Zapata, M,; Montoya, E,",Spanish,Article,NA,https://www.redalyc.org/articulo.oa?id=269121676005,"No information about the age of the silvoPasture, but it was established in 1997, and the study was published in 2006, For the SOC data, we have error bars on the graph, but no information on it (SE or SD or Confidence interval), For the biomass, we have the data for the Pasture in carbon content (t C ha-1), and for the aboveground biomass it is in t ha-1, but not the conversion in carbon, We did the conversion,",LMP,Grassland,Full sun,NA,Brachiaria dictyoneura,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria dictyoneura,Acacia mangium",2,1,1,0,169,NA,NA,different stocking rate,Colombia,7°58'N,75°10'W,7.96666666666667,-75.1666666666667,49,2402,27,NA,Acrisols,20,30,10,112,57,112,57,RCBD,6,NA,unknown,unknown,3,3,Figure 3,NA,t C ha-1,Done,"23,88","3,46","3,46",23.88,3.46,"14,62","12,05","0,89",14.62,0.89,NA,NA,YES,"-0,4906229165","0,008229818261",YES,"-1,5433213",NA,NA,NA,279,101,1667,Tropical Wet,25,10,FALSE,"(15,25]",-75.1666666666667,7.96666666666667,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-1.5433333333333332,0.5954386804887823,0.35454722222222224
