ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD,lon,lat,time_since_conversion_imputed,main_culture2,NEW_treatment_type2,diff_species,diff_species_class,Grouped_Design,History_reclass,depth_group,treatment_soc_sd_T_ha_imputed,control_soc_sd_T_ha_imputed,yi,vi
1023,164,1022,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"51,08","2,23","2,23",51.08,2.23,"68,71","5,58","5,58",68.71,5.58,NA,NA,YES,"0,2963777795",#VALUE!,YES,"3,916239318",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,0.29650171787864604,0.004250571230124901
1024,164,1023,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,41","1,78","1,78",19.41,1.78,"30,34","10,26","10,26",30.34,10.26,NA,NA,YES,"0,446746767",#VALUE!,YES,"2,429059829",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,0.44667857673946726,0.06138353891763916
1025,164,1024,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"17,40","7,58","7,58",17.4,7.58,"25,65","3,57","3,57",25.65,3.57,NA,NA,YES,"0,3882233015",#VALUE!,YES,"1,834188033",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,0.3880733653962953,0.10457341509106273
1026,164,1025,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"51,08","2,23","2,23",51.08,2.23,"60,68","5,58","5,58",60.68,5.58,NA,NA,YES,"0,1720800629",#VALUE!,YES,"2,131623933",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,0.172221123315993,0.005181086745735407
1027,164,1026,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,41","1,78","1,78",19.41,1.78,"26,55","7,14","7,14",26.55,7.14,NA,NA,YES,"0,3132153745",#VALUE!,YES,"1,586324787",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,0.31324135050702895,0.04036567725910918
1028,164,1027,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"17,40","7,58","7,58",17.4,7.58,"24,09","3,57","3,57",24.09,3.57,NA,NA,YES,"0,3254224003",#VALUE!,YES,"1,487179487",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,0.3253266104062968,0.10586847087827869
1029,164,1028,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"51,08","2,23","2,23",51.08,2.23,"62,46","8,03","8,03",62.46,8.03,NA,NA,YES,"0,2010675997",#VALUE!,YES,"2,528205129",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,0.2011333206905941,0.009217097101844806
1030,164,1029,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,41","1,78","1,78",19.41,1.78,"33,68","6,25","6,25",33.68,6.25,NA,NA,YES,"0,5513717179",#VALUE!,YES,"3,172649571",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,0.5511157921932072,0.021423057297592526
1031,164,1030,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Brachiaría brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"17,40","7,58","7,58",17.4,7.58,"24,54","3,57","3,57",24.54,3.57,NA,NA,YES,"0,3437715392",#VALUE!,YES,"1,586324787",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,0.34383423306228206,0.10546944551365042
1032,164,1031,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"64,02","19,63","19,63",64.02,19.63,"62,46","22,08","22,08",62.46,22.08,NA,NA,YES,"-0,02469261257",#VALUE!,YES,"-0,3470085467",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,-0.024669182686784353,0.10949214297552289
1033,164,1032,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"29,00","11,38","11,38",29,11.38,"23,65","4,68","4,68",23.65,4.68,NA,NA,YES,"-0,2040953562",#VALUE!,YES,"-1,189743589",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,-0.20393271504853216,0.09657369437456792
1034,164,1033,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Pithecellobium saman",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,85","13,38","13,38",19.85,13.38,"16,95","3,35","3,35",16.95,3.35,NA,NA,YES,"-0,1579030295",#VALUE!,YES,"-0,6444444444",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,-0.1579361733067403,0.24670615978175084
1035,164,1034,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"64,02","19,63","19,63",64.02,19.63,"62,02","15,84","15,84",62.02,15.84,NA,NA,YES,"-0,03186110195",#VALUE!,YES,"-0,4461538444",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,-0.03173862086941396,0.07962376956292044
1036,164,1035,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"29,00","11,38","11,38",29,11.38,"27,88","6,69","6,69",27.88,6.69,NA,NA,YES,"-0,03922071332",#VALUE!,YES,"-0,2478632489",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,-0.03938624409415088,0.10578396344955512
1037,164,1036,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Dalbergia retusa",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,85","13,38","13,38",19.85,13.38,"23,65","4,68","4,68",23.65,4.68,NA,NA,YES,"0,1748027247",#VALUE!,YES,"0,8427350444",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,0.17515910780474236,0.24675475352703985
1038,164,1037,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,0,20,20,119,45,119,45,RCBD,6,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"64,02","19,63","19,63",64.02,19.63,"50,64","2,01","2,01",50.64,2.01,NA,NA,YES,"-0,2345321982",#VALUE!,YES,"-2,974358973",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[0,15)",FALSE,FALSE,-0.23445375670579613,0.047796535878024154
1039,164,1038,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,20,40,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"29,00","11,38","11,38",29,11.38,"25,65","3,79","3,79",25.65,3.79,NA,NA,YES,"-0,1226023222",#VALUE!,YES,"-0,7435897444",NA,NA,NA,261,103,1962,Tropical Moist,30,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[30,45)",FALSE,FALSE,-0.12275225836969555,0.08791054784294286
1040,164,1039,2005,Jairo Rojas Molina,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/689/Secuestro_de_carbono.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Grassland,Full sun,NA,Hyparrhenia rufa,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Hyparrhenia rufa,Diphysa robinioides",2,1,1,1,NA,NA,NA,NA,Costa Rica,10°28'37''N,85°9'5''W,10.4769444444444,-85.1513888888889,50,1500,28,NA,Cambisols,40,60,20,119,45,119,45,RCBD,4.5,Pastures,pasture,pasture,2,2,Figure 19,NA,t C ha-1,Done,"19,85","13,38","13,38",19.85,13.38,"20,30","0,89","0,89",20.3,0.89,NA,NA,YES,"0,02222313698",#VALUE!,YES,"0,0991453",NA,NA,NA,261,103,1962,Tropical Moist,50,20,FALSE,"(25,50]",-85.1513888888889,10.4769444444444,FALSE,Pasture,SilvoPasture,1,A:<0/+1,Randomized Designs,Grassland,"[45,55)",FALSE,FALSE,0.022416878914542273,0.22813642812526913
1041,165,1040,2012,Ángel Oswaldo Jadán Maza,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/5241/Influencia_del_uso_de_la_tierra.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,"Manihot esculenta,Musa × paradisiaca",2,0,1,0,Cropland,Other,"Banana, cocoa",NA,"Manihot esculenta,Musa × paradisiaca,guava Psidium guajava,Bactris gasipaes,Persea americana,porotón,huanchaso,uvilla,paso,avio,Theobroma cacao,Theobroma cacao,pitón,Annona cherimola,Citrus × aurantium,Oenocarpus bataua,Mauritia flexuosa,Ilex guayusa,Inga edulis,Selenicereus undatus,limón – mandarina,lima,Chrysophyllum cainito,Laurus nobilis,Cedrela",25,12,3,1,NA,NA,NA,NA,Ecuador,0°32'32''S,77°37'39''W,0.542222,-77.6275,700,95,28,NA,Andosols,0,30,30,73,0,73,0,CI,20.6,NA,unknown,unknown,7,6,Table 16,SE,t C ha-1,Done,"45,80","6,4 SE","16,93",45.8,16.93,"64,70","9,2 SE","22,54",64.7,22.54,NA,NA,YES,"0,3454771104","0,0397460517",YES,"0,9174757282",NA,NA,NA,106,95,826,Tropical Dry,15,30,TRUE,"(10,15]",-77.6275,0.542222,FALSE,Cocoa/Coffee,Other,23,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,0.3454771103867158,0.039747999763180296
1042,165,1041,2012,Ángel Oswaldo Jadán Maza,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/5241/Influencia_del_uso_de_la_tierra.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Theobroma cacao,1,1,0,0,Cropland,Multistrata system,Cocoa,NA,"Theobroma cacao,Laurus nobilis,Cedrela,ahuano,chucho,Chlorophora tinctoria,sangre,Terminalia amazonia,Myroxylon balsamum,avio,Chrysophyllum cainito,Theobroma cacao,Annona cherimola,Bactris gasipaes,guava Psidium guajava,Ilex guayusa,Mauritia flexuosa,paso,porotón,uvilla,Persea americana,lima,limón-mandarina,Citrus × aurantium",24,13,1,1,NA,NA,NA,NA,Ecuador,0°32'32''S,77°37'39''W,0.542222,-77.6275,700,95,28,NA,Andosols,0,30,30,73,0,73,0,CI,20.7,NA,unknown,unknown,7,15,Table 16,SE,t C ha-1,Done,"74,90","6,8 SE","17,99",74.9,17.99,"69,20","4,9 SE","18,98",69.2,18.98,NA,NA,YES,"-0,0791530279","0,01325635923",YES,"-0,2753623188",NA,NA,NA,106,95,826,Tropical Dry,15,30,TRUE,"(10,15]",-77.6275,0.542222,FALSE,Cocoa/Coffee,Multistrata system,23,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.07915302789954994,0.013256601724100193
1043,165,1042,2012,Ángel Oswaldo Jadán Maza,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/5241/Influencia_del_uso_de_la_tierra.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Theobroma cacao,1,1,0,0,Cropland,Multistrata system,Cocoa,NA,"Theobroma cacao,Cedrela,Laurus nobilis,pigue,tamburo,yuyun,avio,Chrysophyllum cainito,Theobroma cacao,Annona cherimola,Bactris gasipaes,guava Psidium guajava,Ilex guayusa,Mauritia flexuosa,paso,porotón,uvilla,Persea americana,Citrus",19,11,0,0,NA,NA,NA,NA,Ecuador,0°32'32''S,77°37'39''W,0.542222,-77.6275,700,95,28,NA,Andosols,0,30,30,73,0,73,0,CI,21.4,NA,unknown,unknown,8,11,Table 16,SE,t C ha-1,Done,"73,60","8,9 SE","25,17",73.6,25.17,"65,10","7,1 SE","23,55",65.1,23.55,NA,NA,YES,"-0,1227204765","0,02651732636",YES,"-0,3971962617",NA,NA,NA,106,95,826,Tropical Dry,15,30,TRUE,"(10,15]",-77.6275,0.542222,FALSE,Cocoa/Coffee,Multistrata system,18,C+2+,Control-Impact Designs,Unknown/mixed,"[15,30)",FALSE,FALSE,-0.12272047652030697,0.026515823832096476
1056,166,1055,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"3,26",0.328 SDMax,"0,33",37.05,3.73,NA,NA,YES,"0,1810953151","0,006166149564",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,FALSE,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.18118859559807082,0.006174340507067789
1057,166,1056,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"3,42",0.328 SDMax,"0,33",38.87,3.73,NA,NA,YES,"0,2290086708","0,005934891583",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,FALSE,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.22914298872010683,0.005942611845187892
1058,166,1057,2004,John Jairo Zuluaga Peláez,Spanish,MSc thesis,https://repositorio.catie.ac.cr/bitstream/handle/11554/4822/Dinamica_de_la_materia_organica.pdf?sequence=1&isAllowed=y,NA,NA,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Erythrina poeppigiana",2,2,0,1,NA,YES,NA,NA,Costa Rica,9°53'44''N,83°40'7''W,9.89555555555556,-83.6686111111111,600,2651,21.8,NA,Acrisols,0,10,10,119,45,119,45,CI,2.5,NA,unknown,unknown,4,4,Cuadro 10,EXtractool,%,Done,"2,72",0.328 SDMax,"0,33",30.91,3.73,"2,85",0.328 SDMax,"0,33",32.39,3.73,NA,NA,YES,"0,04668711397","0,006946676406",YES,30.12,NA,NA,NA,187,94,1592,Tropical Wet,5,10,TRUE,"(0,5]",-83.6686111111111,9.89555555555556,FALSE,Cocoa/Coffee,Shaded perennial,1,A:<0/+1,Control-Impact Designs,Unknown/mixed,"[0,15)",FALSE,FALSE,0.04676997703921296,0.006955887291350457
